Fecha Hora Temperatura Distancia Laser_pequeño
2025/3/6 13:56:45 22.41 145 54
2025/3/6 13:56:46 22.35 145 53
2025/3/6 13:56:47 22.31 145 51
2025/3/6 13:56:48 22.23 145 53
2025/3/6 13:56:49 22.25 145 51
2025/3/6 13:56:50 22.51 145 52
2025/3/6 13:56:51 22.59 145 53
2025/3/6 13:56:52 22.47 145 50
2025/3/6 13:56:53 22.51 145 53
2025/3/6 13:56:55 22.51 145 54
2025/3/6 13:56:56 22.37 145 53
2025/3/6 13:56:57 22.37 145 53
2025/3/6 13:56:58 22.75 145 53
2025/3/6 13:56:59 22.51 145 53
2025/3/6 13:57:0 22.63 145 52
2025/3/6 13:57:1 22.51 145 52
2025/3/6 13:57:2 22.35 145 51
2025/3/6 13:57:3 22.59 145 53
2025/3/6 13:57:4 22.57 145 52
2025/3/6 13:57:5 22.43 145 53
2025/3/6 13:57:6 22.77 145 50
2025/3/6 13:57:7 22.51 145 52
2025/3/6 13:57:8 22.43 145 54
2025/3/6 13:57:9 22.51 145 54
2025/3/6 13:57:10 22.69 145 53
2025/3/6 13:57:11 22.47 145 49
2025/3/6 13:57:12 22.65 145 49
2025/3/6 13:57:13 22.47 145 53
2025/3/6 13:57:14 22.65 145 51
2025/3/6 13:57:16 22.71 145 53
2025/3/6 13:57:17 22.63 145 50
2025/3/6 13:57:18 22.63 145 53
2025/3/6 13:57:19 22.75 145 51
2025/3/6 13:57:20 22.51 145 52
2025/3/6 13:57:21 22.63 145 53
2025/3/6 13:57:22 22.53 145 54
2025/3/6 13:57:23 22.65 145 52
2025/3/6 13:57:24 22.63 145 52
2025/3/6 13:57:25 22.71 145 54
2025/3/6 13:57:26 22.53 145 52
2025/3/6 13:57:27 22.53 145 53
2025/3/6 13:57:28 22.71 145 52
2025/3/6 13:57:29 22.43 145 51
2025/3/6 13:57:30 22.43 145 53
2025/3/6 13:57:31 22.83 145 51
2025/3/6 13:57:32 22.47 145 51
2025/3/6 13:57:33 22.65 145 50
2025/3/6 13:57:34 22.77 145 52
2025/3/6 13:57:35 22.71 145 53
2025/3/6 13:57:37 22.59 145 52
2025/3/6 13:57:38 22.83 145 53
2025/3/6 13:57:39 22.71 145 54
2025/3/6 13:57:40 22.51 145 53
2025/3/6 13:57:41 22.81 145 49
2025/3/6 13:57:42 22.51 145 55
2025/3/6 13:57:43 22.63 145 51
2025/3/6 13:57:44 22.63 145 51
2025/3/6 13:57:45 22.43 145 50
2025/3/6 13:57:46 22.65 145 53
2025/3/6 13:57:47 22.69 145 52
2025/3/6 13:57:48 22.59 145 53
2025/3/6 13:57:49 22.51 145 50
2025/3/6 13:57:50 22.41 145 51
2025/3/6 13:57:51 22.53 145 55
2025/3/6 13:57:52 22.71 145 53
2025/3/6 13:57:53 22.57 145 50
2025/3/6 13:57:54 22.53 145 51
2025/3/6 13:57:55 22.57 145 52
2025/3/6 13:57:56 22.65 145 55
2025/3/6 13:57:58 22.63 145 51
2025/3/6 13:57:59 22.51 145 53
2025/3/6 13:58:0 22.65 145 54
2025/3/6 13:58:1 22.57 145 50
2025/3/6 13:58:2 22.65 145 53
2025/3/6 13:58:3 22.59 145 54
2025/3/6 13:58:4 22.51 145 52
2025/3/6 13:58:5 22.69 145 56
2025/3/6 13:58:6 22.59 145 53
2025/3/6 13:58:7 22.59 145 53
2025/3/6 13:58:8 22.93 145 50
2025/3/6 13:58:9 22.57 145 52
2025/3/6 13:58:10 22.51 145 51
2025/3/6 13:58:11 22.71 145 54
2025/3/6 13:58:12 22.75 145 55
2025/3/6 13:58:13 22.77 145 54
2025/3/6 13:58:14 22.69 145 52
2025/3/6 13:58:15 22.71 145 54
2025/3/6 13:58:16 22.75 145 57
2025/3/6 13:58:17 22.53 145 55
2025/3/6 13:58:19 22.59 145 52
2025/3/6 13:58:20 22.65 145 52
2025/3/6 13:58:21 22.59 145 51
2025/3/6 13:58:22 22.63 145 53
2025/3/6 13:58:23 22.63 145 52
2025/3/6 13:58:24 22.63 145 53
2025/3/6 13:58:25 22.71 145 54
2025/3/6 13:58:26 22.69 145 55
2025/3/6 13:58:27 22.69 145 50
2025/3/6 13:58:28 22.77 145 53
2025/3/6 13:58:29 22.59 145 51
2025/3/6 13:58:30 22.71 145 53
2025/3/6 13:58:31 22.77 145 52
2025/3/6 13:58:32 22.59 145 54
2025/3/6 13:58:33 22.57 145 53
2025/3/6 13:58:34 22.63 145 52
2025/3/6 13:58:35 22.53 145 53
2025/3/6 13:58:36 22.59 145 53
2025/3/6 13:58:37 22.53 145 49
2025/3/6 13:58:38 22.63 145 51
2025/3/6 13:58:40 22.65 145 49
2025/3/6 13:58:41 22.63 145 54
2025/3/6 13:58:42 22.59 145 52
2025/3/6 13:58:43 22.59 145 52
2025/3/6 13:58:44 22.77 145 51
2025/3/6 13:58:45 22.65 145 51
2025/3/6 13:58:46 22.63 145 55
2025/3/6 13:58:47 22.57 145 55
2025/3/6 13:58:48 22.51 145 54
2025/3/6 13:58:49 22.51 145 52
2025/3/6 13:58:50 22.51 145 53
2025/3/6 13:58:51 22.43 145 50
2025/3/6 13:58:52 22.77 145 53
2025/3/6 13:58:53 22.51 145 52
2025/3/6 13:58:54 22.59 145 54
2025/3/6 13:58:55 22.77 145 50
2025/3/6 13:58:56 22.69 145 53
2025/3/6 13:58:57 22.69 145 51
2025/3/6 13:58:58 22.65 145 50
2025/3/6 13:58:59 22.51 145 52
2025/3/6 13:59:1 22.59 145 52
2025/3/6 13:59:2 22.77 145 50
2025/3/6 13:59:3 22.25 145 53
2025/3/6 13:59:4 22.59 145 52
2025/3/6 13:59:5 22.41 145 55
2025/3/6 13:59:6 22.53 145 53
2025/3/6 13:59:7 22.77 145 53
2025/3/6 13:59:8 22.65 145 50
2025/3/6 13:59:9 22.57 145 52
2025/3/6 13:59:10 22.57 145 53
2025/3/6 13:59:11 22.53 145 52
2025/3/6 13:59:12 22.63 145 54
2025/3/6 13:59:13 22.69 145 53
2025/3/6 13:59:14 22.57 145 56
2025/3/6 13:59:15 22.53 145 53
2025/3/6 14:1:16 22.51 6722 53
2025/3/6 14:1:18 22.57 6722 56
2025/3/6 14:1:19 22.51 139 54
2025/3/6 14:1:20 22.57 139 57
2025/3/6 14:1:21 22.59 139 59
2025/3/6 14:1:22 22.47 139 56
2025/3/6 14:1:23 22.65 139 56
2025/3/6 14:1:24 22.71 139 58
2025/3/6 14:1:25 22.65 139 55
2025/3/6 14:1:26 22.37 139 55
2025/3/6 14:1:27 22.43 140 55
2025/3/6 14:1:28 22.37 140 53
2025/3/6 14:1:29 22.47 140 54
2025/3/6 14:1:30 22.43 140 55
2025/3/6 14:1:31 22.65 140 56
2025/3/6 14:1:32 22.51 140 55
2025/3/6 14:1:33 22.37 140 56
2025/3/6 14:1:34 22.53 140 57
2025/3/6 14:1:35 22.87 140 56
2025/3/6 14:1:36 22.47 140 56
2025/3/6 14:1:37 22.59 140 55
2025/3/6 14:1:39 22.65 140 57
2025/3/6 14:1:40 22.57 140 58
2025/3/6 14:1:41 22.71 140 57
2025/3/6 14:1:42 22.87 140 54
2025/3/6 14:1:43 22.51 140 56
2025/3/6 14:1:44 22.51 140 56
2025/3/6 14:1:45 22.51 140 58
2025/3/6 14:1:46 22.59 140 53
2025/3/6 14:1:47 22.57 140 57
2025/3/6 14:1:48 22.65 140 55
2025/3/6 14:1:49 22.75 140 57
2025/3/6 14:1:50 22.65 140 56
2025/3/6 14:1:51 22.65 140 58
2025/3/6 14:1:52 22.63 140 56
2025/3/6 14:1:53 22.59 140 55
2025/3/6 14:1:54 22.47 140 56
2025/3/6 14:1:55 22.63 140 53
2025/3/6 14:1:56 22.37 140 53
2025/3/6 14:1:57 22.65 140 55
2025/3/6 14:4:34 22.53 111 40
2025/3/6 14:4:35 22.69 111 40
2025/3/6 14:4:36 22.75 118 40
2025/3/6 14:4:37 22.77 118 39
2025/3/6 14:4:38 22.89 213 39
2025/3/6 14:4:39 22.95 213 39
2025/3/6 14:4:40 22.51 213 38
2025/3/6 14:4:41 22.35 213 39
2025/3/6 14:4:42 22.75 213 40
2025/3/6 14:4:43 22.81 213 40
2025/3/6 14:4:44 22.63 213 37
2025/3/6 14:4:46 22.71 213 41
2025/3/6 14:4:47 22.63 213 39
2025/3/6 14:4:48 22.63 213 39
2025/3/6 14:4:49 22.75 213 39
2025/3/6 14:4:50 22.75 213 40
2025/3/6 14:4:51 22.75 213 37
2025/3/6 14:4:52 22.75 213 40
2025/3/6 14:15:17 22.89 122 45
2025/3/6 14:15:18 23.03 122 43
2025/3/6 14:15:19 22.83 122 43
2025/3/6 14:15:20 23.05 122 44
2025/3/6 14:15:21 23.03 122 46
2025/3/6 14:15:22 22.95 122 40
2025/3/6 14:15:23 22.81 122 43
2025/3/6 14:22:43 22.89 56 48
2025/3/6 14:22:44 22.93 56 48
2025/3/6 14:22:45 23.05 56 46
2025/3/6 14:22:46 22.71 109 45
2025/3/6 14:22:47 23.11 109 43
2025/3/6 14:22:51 22.93 168 45
2025/3/6 14:22:52 22.99 168 47
2025/3/6 14:22:53 22.99 170 46
2025/3/6 14:22:54 22.99 170 47
2025/3/6 14:22:55 22.89 168 46
2025/3/6 14:22:56 22.95 168 47
2025/3/6 14:22:57 23.03 168 46
2025/3/6 14:22:58 22.87 168 46
2025/3/6 14:22:59 23.03 168 42
2025/3/6 14:23:2 23.09 497 45
2025/3/6 14:23:3 23.09 170 43
2025/3/6 14:23:4 22.99 170 44
2025/3/6 14:23:5 22.83 170 44
2025/3/6 14:23:14 22.89 165 43
2025/3/6 14:23:15 23.15 165 45
2025/3/6 14:23:19 22.89 163 46
2025/3/6 14:23:20 22.95 163 44
2025/3/6 14:23:21 22.89 164 44
2025/3/6 14:23:22 22.89 164 47
2025/3/6 14:23:23 23.15 164 45
2025/3/6 14:23:24 22.89 165 45
2025/3/6 14:23:31 23.11 164 45
2025/3/6 14:23:32 22.77 164 48
2025/3/6 14:23:33 22.83 164 47
2025/3/6 14:23:34 23.03 162 47
2025/3/6 14:23:35 23.03 162 47
2025/3/6 14:23:36 22.99 164 44
2025/3/6 14:23:37 23.29 164 45
2025/3/6 14:23:38 23.17 164 45
2025/3/6 14:23:48 22.81 4627 48
2025/3/6 14:23:49 22.89 4627 45
2025/3/6 14:23:50 22.75 4627 49
2025/3/6 14:23:52 22.93 4627 46
2025/3/6 14:23:53 23.09 4625 47
2025/3/6 14:23:54 23.05 4625 47
2025/3/6 14:23:55 22.81 4625 47
2025/3/6 14:23:56 22.99 4625 49
2025/3/6 14:23:57 23.05 4625 46
2025/3/6 14:23:58 23.09 4618 44
2025/3/6 14:23:59 22.83 4618 45
2025/3/6 14:24:0 23.05 4618 46
2025/3/6 14:24:1 23.23 4618 45
2025/3/6 14:24:2 22.81 4620 44
2025/3/6 14:24:3 22.95 4620 45
2025/3/6 14:24:4 22.83 4620 46
2025/3/6 14:24:5 22.93 4623 45
2025/3/6 14:24:6 22.89 4623 44
2025/3/6 14:24:7 23.15 4623 43
2025/3/6 14:24:8 22.81 4625 46
2025/3/6 14:24:9 22.77 4625 45
2025/3/6 14:24:10 22.81 4625 47
2025/3/6 14:24:11 22.93 4625 42
2025/3/6 14:24:13 22.77 4625 44
2025/3/6 14:24:14 22.77 60 44
2025/3/6 14:24:15 22.93 60 45
2025/3/6 14:24:16 22.95 60 45
2025/3/6 14:24:17 23.05 94 44
2025/3/6 14:24:18 22.99 94 45
2025/3/6 14:24:19 23.03 94 48
2025/3/6 14:24:20 22.89 53 45
2025/3/6 14:24:21 22.89 53 43
2025/3/6 14:24:22 23.21 4621 44
2025/3/6 14:24:23 23.17 4621 46
2025/3/6 14:24:24 22.99 54 42
2025/3/6 14:24:25 23.23 54 45
2025/3/6 14:24:26 22.89 54 49
2025/3/6 14:24:27 22.99 55 45
2025/3/6 14:24:28 23.11 55 43
2025/3/6 14:24:29 23.11 55 44
2025/3/6 14:24:30 22.99 60 46
2025/3/6 14:24:31 22.89 60 45
2025/3/6 14:24:32 22.95 60 46
2025/3/6 14:24:34 22.93 60 47
2025/3/6 14:24:35 23.17 60 45
2025/3/6 14:24:36 23.47 60 47
2025/3/6 14:24:37 23.51 60 47
2025/3/6 14:24:39 22.69 3896 47
2025/3/6 14:24:40 22.77 3896 48
2025/3/6 14:24:41 22.69 3924 48
2025/3/6 14:24:42 22.65 3924 47
2025/3/6 15:11:7 22.29 550 46
2025/3/6 15:11:9 22.29 550 44
2025/3/6 15:11:10 22.43 554 46
2025/3/6 15:11:11 22.07 554 45
2025/3/6 15:11:12 22.25 554 43
2025/3/6 15:11:13 22.13 554 45
2025/3/6 15:11:14 22.17 551 44
2025/3/6 15:11:15 21.91 551 43
2025/3/6 15:11:16 21.77 557 47
2025/3/6 15:11:17 22.05 557 45
2025/3/6 15:11:18 22.05 555 45
2025/3/6 15:11:19 22.11 555 45
2025/3/6 15:11:20 22.13 555 43
2025/3/6 15:11:21 22.05 555 43
2025/3/6 15:11:22 22.19 559 44
2025/3/6 15:11:23 22.01 559 42
2025/3/6 15:11:24 22.31 559 46
2025/3/6 15:11:25 22.23 559 46
2025/3/6 15:11:26 22.13 556 44
2025/3/6 15:11:27 22.19 556 44
2025/3/6 15:11:28 22.25 556 44
2025/3/6 15:11:30 22.17 556 45
2025/3/6 15:11:31 22.07 556 45
2025/3/6 15:11:32 22.11 556 44
2025/3/6 15:11:34 21.95 553 46
2025/3/6 15:11:36 22.01 553 44
2025/3/6 15:11:37 22.13 555 45
2025/3/6 15:11:38 22.11 555 43
2025/3/6 15:11:39 22.31 540 44
2025/3/6 15:11:40 22.23 540 44
2025/3/6 15:11:41 22.13 533 46
2025/3/6 15:11:42 21.95 533 43
2025/3/6 15:11:43 22.11 533 44
2025/3/6 15:11:44 22.07 533 43
2025/3/6 15:11:45 22.13 533 43
2025/3/6 15:11:46 22.13 537 42
2025/3/6 15:11:47 22.11 537 45
2025/3/6 15:11:48 22.13 537 45
2025/3/6 15:11:49 22.23 537 45
2025/3/6 15:11:50 22.07 537 45
2025/3/6 15:11:51 22.11 541 44
2025/3/6 15:11:52 22.13 541 42
2025/3/6 15:11:53 22.07 538 44
2025/3/6 15:11:54 22.11 538 45
2025/3/6 15:11:55 22.11 541 44
2025/3/6 15:11:57 22.01 541 44
2025/3/6 15:11:58 22.23 541 44
2025/3/6 15:11:59 22.31 537 42
2025/3/6 15:12:0 22.13 537 42
2025/3/6 15:12:1 22.17 540 45
2025/3/6 15:12:2 22.07 540 44
2025/3/6 15:12:3 22.13 542 43
2025/3/6 15:12:4 22.23 542 43
2025/3/6 15:12:5 21.97 553 44
2025/3/6 15:12:6 22.29 553 45
2025/3/6 15:12:7 22.13 540 42
2025/3/6 15:12:8 22.01 540 42
2025/3/6 15:12:9 22.13 552 43
2025/3/6 15:12:10 22.19 552 43
2025/3/6 15:12:11 22.01 543 42
2025/3/6 15:12:12 21.97 543 45
2025/3/6 15:12:13 22.11 543 43
2025/3/6 15:12:14 22.11 543 43
2025/3/6 15:12:15 21.95 550 42
2025/3/6 15:12:16 21.97 550 42
2025/3/6 15:12:18 22.11 533 44
2025/3/6 15:12:19 22.31 578 45
2025/3/6 15:12:20 22.05 578 43
2025/3/6 15:12:21 22.11 586 43
2025/3/6 15:12:22 22.11 586 40
2025/3/6 15:12:23 21.91 586 44
2025/3/6 15:12:24 22.23 586 42
2025/3/6 15:12:25 21.91 583 44
2025/3/6 15:12:26 22.23 583 41
2025/3/6 15:12:27 22.19 583 43
2025/3/6 15:12:28 22.13 583 43
2025/3/6 15:12:29 21.95 575 43
2025/3/6 15:12:30 22.17 575 42
2025/3/6 15:12:31 21.97 575 43
2025/3/6 15:12:32 22.29 575 40
2025/3/6 15:12:33 22.13 585 41
2025/3/6 15:12:34 21.91 585 42
2025/3/6 15:12:35 21.97 577 41
2025/3/6 15:12:36 22.01 577 43
2025/3/6 15:12:37 21.97 571 41
2025/3/6 15:12:39 22.17 573 41
2025/3/6 15:12:40 22.35 573 43
2025/3/6 15:12:41 22.17 574 41
2025/3/6 15:12:42 21.89 574 42
2025/3/6 15:12:43 22.11 561 44
2025/3/6 15:12:44 21.97 561 44
2025/3/6 15:32:2 21.85 497 41
2025/3/6 15:32:3 21.95 6187 43
2025/3/6 15:32:4 21.83 6187 41
2025/3/6 15:32:5 21.95 6261 41
2025/3/6 15:32:6 21.85 6261 40
2025/3/6 15:32:7 22.11 6261 42
2025/3/6 15:32:8 21.83 6261 42
2025/3/6 15:32:9 21.85 6263 43
2025/3/6 15:32:10 22.13 6263 42
2025/3/6 15:32:11 21.97 6263 43
2025/3/6 15:32:12 21.85 6263 40
2025/3/6 15:32:14 21.79 6263 41
2025/3/6 15:32:15 21.91 6263 40
2025/3/6 15:32:18 21.89 6263 40
2025/3/6 15:32:19 21.73 6263 42
2025/3/6 15:32:20 21.77 6263 39
2025/3/6 15:32:21 21.63 6263 41
2025/3/6 15:32:22 21.91 6264 42
2025/3/6 15:32:23 21.95 6264 39
2025/3/6 15:32:24 21.89 668 41
2025/3/6 15:32:25 21.79 668 39
2025/3/6 15:32:26 21.89 664 43
2025/3/6 15:32:27 21.85 6263 40
2025/3/6 15:32:28 21.83 6263 44
2025/3/6 15:32:29 22.05 6263 38
2025/3/6 15:32:30 21.79 6263 41
2025/3/6 15:32:31 21.95 6263 41
2025/3/6 15:32:32 21.91 6263 41
2025/3/6 15:32:33 21.79 6263 40
2025/3/6 15:32:35 21.67 6263 40
2025/3/6 15:32:36 21.89 6263 45
2025/3/6 15:32:37 21.95 6263 41
2025/3/6 15:32:38 21.91 6263 40
2025/3/6 15:32:39 21.67 6263 40
2025/3/6 15:32:40 21.77 6263 41
2025/3/6 15:32:41 21.71 6260 42
2025/3/6 15:32:42 21.85 6260 42
2025/3/6 15:32:43 21.89 6260 39
2025/3/6 15:32:44 21.89 6262 42
2025/3/6 15:32:45 21.71 6262 41
2025/3/6 15:32:46 21.73 6262 43
2025/3/6 15:32:47 21.73 6262 42
2025/3/6 15:32:48 21.91 6262 42
2025/3/6 15:32:49 21.91 6262 41
2025/3/6 15:32:50 21.73 6262 39
2025/3/6 15:32:51 21.79 6262 41
2025/3/6 15:32:52 21.89 6262 42
2025/3/6 15:32:53 21.91 6262 42
2025/3/6 15:32:54 21.91 6262 42
2025/3/6 15:32:56 21.89 6262 41
2025/3/6 15:32:57 21.83 6262 42
2025/3/6 15:32:58 21.77 6262 39
2025/3/6 15:32:59 21.83 6262 43
2025/3/6 15:33:0 21.73 6262 43
2025/3/6 15:33:1 21.67 6262 43
2025/3/6 15:33:2 21.67 6262 40
2025/3/6 15:33:3 21.97 6262 39
2025/3/6 15:33:4 21.83 6262 42
2025/3/6 15:33:5 21.89 6263 41
2025/3/6 15:33:6 21.83 6263 44
2025/3/6 15:33:7 21.85 6263 40
2025/3/6 15:33:8 21.85 6263 45
2025/3/6 15:33:9 21.89 6263 40
2025/3/6 15:33:10 21.95 6263 43
2025/3/6 15:33:11 21.89 6263 43
2025/3/6 15:33:12 21.97 6263 42
2025/3/6 15:33:13 21.79 6263 41
2025/3/6 15:33:14 21.91 6263 43
2025/3/6 15:33:15 21.85 6263 44
2025/3/6 15:33:17 21.77 6263 41
2025/3/6 15:33:18 21.91 6263 41
2025/3/6 15:33:19 21.79 6263 41
2025/3/6 15:33:20 21.91 6263 42
2025/3/6 15:33:21 22.07 6263 41
2025/3/6 15:33:22 22.01 6263 42
2025/3/6 15:33:23 21.67 6263 42
2025/3/6 15:33:24 21.85 6263 42
2025/3/6 15:33:25 21.85 6263 41
2025/3/6 15:33:26 21.77 6263 42
2025/3/6 15:33:27 21.85 6263 43
2025/3/6 15:33:28 21.77 6263 42
2025/3/6 15:33:29 21.91 6263 41
2025/3/6 15:33:30 21.71 6261 41
2025/3/6 15:36:4 21.55 66 44
2025/3/6 15:36:5 21.33 66 44
2025/3/6 15:36:16 21.33 6167 48
2025/3/6 15:36:17 21.29 6167 48
2025/3/6 15:36:18 21.37 6168 44
2025/3/6 15:36:19 21.45 6168 47
2025/3/6 15:36:20 21.43 6168 47
2025/3/6 15:36:21 21.55 6168 44
2025/3/6 15:36:22 21.29 6164 44
2025/3/6 15:36:23 21.39 6165 43
2025/3/6 15:36:24 21.51 6165 47
2025/3/6 15:36:25 21.37 6165 46
2025/3/6 15:36:26 21.39 6165 48
2025/3/6 15:36:27 21.43 6165 45
2025/3/6 15:36:28 21.33 6165 47
2025/3/6 15:36:30 21.43 6165 48
2025/3/6 15:36:31 21.43 6165 47
2025/3/6 15:36:32 21.43 6165 46
2025/3/6 15:36:33 21.49 6165 46
2025/3/6 15:36:34 21.49 6165 48
2025/3/6 15:36:35 21.43 6165 47
2025/3/6 15:36:36 21.33 6165 47
2025/3/6 15:36:37 21.23 6166 48
2025/3/6 15:36:38 21.43 6167 45
2025/3/6 15:36:39 21.57 6167 45
2025/3/6 15:36:40 21.67 6168 47
2025/3/6 15:36:41 21.39 6168 46
2025/3/6 15:36:42 21.51 6168 47
2025/3/6 15:36:43 21.33 6168 48
2025/3/6 15:36:44 21.39 6168 46
2025/3/6 15:36:45 21.43 6168 46
2025/3/6 15:36:48 21.55 1675 47
2025/3/6 15:36:49 21.61 1675 45
2025/3/6 15:36:51 21.39 1693 47
2025/3/6 15:36:52 21.37 1693 45
2025/3/6 15:36:54 21.27 671 43
2025/3/6 15:36:55 21.33 671 44
2025/3/6 15:36:56 21.49 679 44
2025/3/6 15:36:57 21.27 679 43
2025/3/6 15:36:58 21.51 679 47
2025/3/6 15:36:59 21.29 679 43
2025/3/6 15:37:0 21.55 679 45
2025/3/6 15:37:1 21.49 679 45
2025/3/6 15:37:2 21.27 1478 46
2025/3/6 15:37:3 21.27 360 44
2025/3/6 15:37:4 21.29 360 46
2025/3/6 15:37:5 21.27 235 43
2025/3/6 15:37:6 21.29 235 44
2025/3/6 15:37:7 21.55 235 46
2025/3/6 15:37:8 21.51 235 46
2025/3/6 15:37:9 21.51 239 46
2025/3/6 15:37:10 21.27 239 44
2025/3/6 15:37:12 21.63 239 42
2025/3/6 15:37:13 21.45 239 47
2025/3/6 15:37:14 21.45 239 45
2025/3/6 15:37:15 21.37 239 46
2025/3/6 15:37:16 21.51 239 45
2025/3/6 15:37:17 21.33 239 43
2025/3/6 15:37:18 21.43 239 43
2025/3/6 15:37:19 21.45 239 45
2025/3/6 15:37:20 21.39 239 42
2025/3/6 15:37:21 21.43 239 43
2025/3/6 15:37:22 21.55 239 44
2025/3/6 15:37:23 21.45 239 45
2025/3/6 15:37:24 21.27 241 42
2025/3/6 15:37:25 21.45 241 45
2025/3/6 15:37:26 21.17 241 48
2025/3/6 15:37:27 21.45 241 44
2025/3/6 15:37:28 21.39 241 44
2025/3/6 15:37:29 21.43 242 43
2025/3/6 15:37:30 21.45 242 43
2025/3/6 15:37:31 21.39 242 44
2025/3/6 15:37:33 21.43 242 41
2025/3/6 15:37:34 21.39 242 44
2025/3/6 15:37:35 21.45 242 44
2025/3/6 15:37:36 21.43 242 43
2025/3/6 15:37:37 21.43 242 45
2025/3/6 15:37:38 21.45 242 45
2025/3/6 15:37:39 21.37 244 45
2025/3/6 15:37:40 21.33 244 41
2025/3/6 15:37:41 21.55 244 43
2025/3/6 15:37:42 21.43 244 45
2025/3/6 15:37:43 21.27 244 43
2025/3/6 15:37:44 21.37 244 43
2025/3/6 15:37:45 21.71 244 43
2025/3/6 15:37:46 21.27 244 44
2025/3/6 15:37:47 21.37 244 43
2025/3/6 15:37:48 21.45 244 44
2025/3/6 15:37:49 21.55 244 46
2025/3/6 15:37:50 21.43 245 44
2025/3/6 15:37:51 21.45 245 44
2025/3/6 15:37:52 21.39 245 45
2025/3/6 15:37:54 21.51 245 45
2025/3/6 15:37:55 21.39 245 44
2025/3/6 15:37:56 21.33 245 44
2025/3/6 15:37:57 21.51 245 42
2025/3/6 15:37:58 21.33 245 44
2025/3/6 15:37:59 21.33 245 42
2025/3/6 15:38:0 21.29 245 44
2025/3/6 15:38:1 21.27 245 44
2025/3/6 15:38:2 21.45 245 42
2025/3/6 15:38:3 21.45 245 44
2025/3/6 15:38:4 21.39 245 43
2025/3/6 15:38:5 21.21 245 45
2025/3/6 15:38:6 21.23 245 46
2025/3/6 15:38:7 21.37 245 43
2025/3/6 15:38:8 21.39 243 43
2025/3/6 15:38:9 21.27 243 43
2025/3/6 15:38:10 21.39 243 46
2025/3/6 15:38:11 21.17 243 44
2025/3/6 15:38:12 21.39 243 44
2025/3/6 15:38:13 21.45 244 44
2025/3/6 15:38:15 21.45 244 41
2025/3/6 15:38:16 21.23 244 41
2025/3/6 15:38:17 21.43 244 44
2025/3/6 15:38:18 21.15 244 43
2025/3/6 15:38:19 21.17 244 42
2025/3/6 15:38:20 21.15 244 42
2025/3/6 15:38:21 21.23 244 45
2025/3/6 15:38:22 21.27 244 45
2025/3/6 15:38:23 21.21 246 43
2025/3/6 15:38:24 21.37 246 46
2025/3/6 15:38:25 21.43 244 45
2025/3/6 15:38:26 21.23 244 43
2025/3/6 15:38:27 21.39 244 45
2025/3/6 15:38:28 21.33 244 44
2025/3/6 15:38:29 21.49 244 44
2025/3/6 15:38:30 21.33 244 44
2025/3/6 15:38:31 21.39 244 43
2025/3/6 15:38:32 21.17 244 44
2025/3/6 15:38:33 21.33 244 43
2025/3/6 15:38:34 21.37 244 43
2025/3/6 15:38:36 21.33 246 42
2025/3/6 15:38:37 21.27 246 42
2025/3/6 15:38:38 21.17 246 42
2025/3/6 15:38:39 21.27 243 43
2025/3/6 15:38:40 21.21 243 42
2025/3/6 15:38:41 21.11 245 43
2025/3/6 15:38:42 21.21 245 43
2025/3/6 15:38:43 20.95 245 42
2025/3/6 15:38:44 21.05 245 42
2025/3/6 15:38:45 21.27 246 43
2025/3/6 15:38:46 21.21 246 43
2025/3/6 15:38:47 21.55 246 41
2025/3/6 15:38:48 21.11 246 43
2025/3/6 15:38:49 21.21 246 40
2025/3/6 15:38:50 21.43 246 43
2025/3/6 15:38:51 21.37 246 41
2025/3/6 15:38:52 21.15 246 42
2025/3/6 15:38:53 21.39 246 43
2025/3/6 15:38:54 21.01 243 45
2025/3/6 15:38:55 21.29 243 42
2025/3/6 15:38:57 21.17 246 43
2025/3/6 15:38:58 21.29 246 42
2025/3/6 15:38:59 21.39 247 41
2025/3/6 15:39:0 21.15 247 43
2025/3/6 15:39:1 21.23 243 44
2025/3/6 15:39:2 21.37 243 45
2025/3/6 15:39:3 21.15 246 43
2025/3/6 15:39:4 21.23 246 42
2025/3/6 15:39:5 21.11 246 43
2025/3/6 15:39:6 21.45 246 43
2025/3/6 15:39:7 21.39 246 41
2025/3/6 15:39:8 21.29 243 45
2025/3/6 15:39:9 21.17 243 45
2025/3/6 15:39:10 21.37 245 43
2025/3/6 15:39:11 21.07 245 44
2025/3/6 15:39:12 21.21 245 45
2025/3/6 15:39:13 21.23 245 43
2025/3/6 15:39:14 21.29 243 43
2025/3/6 15:39:15 21.11 243 43
2025/3/6 15:39:16 21.21 246 42
2025/3/6 15:39:18 21.21 246 44
2025/3/6 15:39:19 21.05 246 44
2025/3/6 15:39:20 21.05 246 40
2025/3/6 15:39:21 21.07 246 41
2025/3/6 15:39:22 21.27 246 43
2025/3/6 15:39:23 21.27 246 44
2025/3/6 15:39:24 21.27 246 43
2025/3/6 15:39:25 21.29 243 43
2025/3/6 15:39:26 21.23 243 42
2025/3/6 15:39:27 21.27 245 46
2025/3/6 15:39:28 21.23 245 43
2025/3/6 15:39:29 20.89 245 44
2025/3/6 15:39:30 21.29 245 43
2025/3/6 15:39:31 20.95 245 45
2025/3/6 15:39:32 21.17 245 42
2025/3/6 15:39:33 21.15 245 42
2025/3/6 15:39:34 21.45 247 42
2025/3/6 15:39:35 21.21 247 43
